DEPT,GR,LLD,LLS,DTC,DTS,NPHI,RHOB,DCALI_FINAL,WELL
5075.25,116.2949,478.7496,57.7259,56.2623,,8.3412,2.6449,0.2863,Well 4
5137.2516,76.73851,50000,0.1,50.98674541,89.20826646,0.07106,2.73463,0.06733,Well 10
4992.6,112.7513,941.1041,304.8682,,,4.0866,2.7473,0.0568,Well 4
3688.5,83.24,514.13,499.05,51.75978433,93.90385551,0.04,2.66,0.16,Well 12
4066.2,79.54,151.95,713.7,,,,,,Well 7
4017,148.58,1048.2,18977.56,51.93179,91.5510147,0.08,2.59,0,Well 11
4486.95,83.29,221.01,54.55,,,,,,Well 9
5698.05,93.39,51.56,13,59.60338502,103.1956408,0.08,2.61,0.98,Well 8
4382.55,94.26,568.51,459,51.85937848,91.78283738,0.05,2.61,0.1,Well 12
3797.1,84.96,533.85,8.31,,,,,,Well 9
4437,116.3458,247.3372,72.6302,54.7408,,7.4687,2.7184,0.2724,Well 4
5407.95,95.96,325.95,223.8,58.04302,96.97708037,0.07,2.58,0.16,Well 11
5390.25,114.995,341.6088,119.1089,56.9433,,5.8945,2.7145,0.2129,Well 4
4294.35,92.09,5755.46,931.29,51.48557541,95.39115961,0.02,2.66,0.04,Well 12
3488.131,124.187,1558.495,150.866,50.942,93.602,0.051,2.673,0.109,Well 3
4512.45,79.49,1282.46,891.36,53.75052013,89.94767753,0.03,2.67,0.09,Well 12
3675.15,120.76,1163.06,33238.82,54.35469,101.4396184,0.05,2.6,0.21,Well 11
4138.65,116.48,53967.67,95094.91,50.48878,91.21700165,0.03,2.75,0.03,Well 11
3608.85,118.46,3034.97,2780.12,53.07251,88.43636483,0.04,2.68,0.19,Well 11
4254.75,94.05,1016.01,418.14,61.58917139,92.57344412,0.03,2.67,0.08,Well 12
4381.65,95.04,1042.19,352.66,51.53237693,87.05295244,0.09,2.5,0.16,Well 12
3814.4196,70.4622,2748.0425,15.29399967,51.69384,91.21989,0.0591,2.7661,0.6411,Well 1
4456.8,77.65,241.52,157.56,58.31248459,93.39335921,0.1,2.52,0.14,Well 12
3740.1,90.89,899.61,565.01,55.26957593,85.65270591,0.05,2.61,0.3,Well 12
4672.1268,31.19637,201.6966,102.6194,54.06204862,97.04667026,0.12868,2.72693,0.11388,Well 10
3824.478,273.3856201,24805.71094,90.86063385,51.99241638,88.71520996,0.050000001,2.583966494,0.047933288,Well 5
3919.1184,80.75946808,7564.585938,73.94286346,51.61329651,90.40687561,0.124566659,2.640000105,0.010000229,Well 5
3428.39,89.414,227.98,133.413,55.527,104.489,0.115,2.623,0.157,Well 3
4037.7,43.73,1524.7,1384.63,52.52515562,94.67319892,0.12,2.61,0.21,Well 12
6775.35,112.39,75.07,166.35,56.00733816,95.96559276,0.06,2.6,0.2,Well 8
5034.15,86.52,506.28,731.81,61.21526,102.9254527,0.1,2.55,0.08,Well 11
5480.1,99.12,2896.86,662.88,55.16298,98.36901488,0.08,2.6,0.1,Well 11
3730.95,96.66,68.79000092,6.55,,,,,,Well 6
3581.552,169.201,14008.962,207.874,59.89,105.241,0.154,2.307,0.14,Well 3
3642.665,157.242,5229.533,470.271,58.177,100.781,0.082,2.569,0.151,Well 3
3681,78.13,602.01,419.76,56.25676633,92.02609307,0.04,2.67,0.11,Well 12
4926,91.1,28882.41,12.12,50.97171856,91.70719181,0.06,2.6,0.33,Well 8
5076,83.15,457.35,96.39,,,,,,Well 6
3304.3368,23.6697,0.0132,0.0269,,,0.3462,4.6288,0.6169,Well 1
3998.7,84.79,856.32,118.5,52.77960281,99.14527619,0.09,2.5,0.36,Well 12
3951.75,77.39,390.16,23.31,,,,,,Well 6
4397.4,83.14,86.51,227.72,57.2436093,106.2699295,0.09,2.62,0.14,Well 8
4557.75,119.9381,1393.6805,485.1934,53.7162,,4.613,2.7283,0.2422,Well 4
4082.3388,98.79234314,2529.859619,8.807766914,51.43042755,89.04743195,0.129999995,2.615926504,0.373706728,Well 5
5213.4516,125.2409,186.6378,12.68978,,,,,,Well 10
5703.6,117.6726,6240.0287,4564.2536,,,,,,Well 4
3592.95,202.98,1000,315.49,,,,,-0.0125,Well 2
7271.4,108.28,518.03,55.23,52.64590454,90.35461134,0.02,2.72,0.21,Well 8
4953.9144,117.8023,856.6591,66.06449,52.57980402,91.6442353,0.07111,2.63018,0.09827,Well 10
6096.75,129.69,1407.41,93.4,52.52164408,92.11400921,0.02,2.69,0.14,Well 8
5424.45,94.61,70.53,61.38,55.18078217,100.0446368,0.07,2.43,0.25,Well 8
4403.7,43.08,134.93,171.73,,,,,,Well 7
4092.092,,,,,,,,,Well 3
4905.3,112.08,2159.32,21.71,51.17268,89.10204449,0.05,2.59,0.42,Well 11
4806.45,109.43,2439.29,10162.09,,,,,,Well 6
4980.432,80.98911,1218.702,56.81094,54.56805282,90.17185396,0.07885,2.70691,0.24555,Well 10
4874.1,90.12,18289.25,67573.74,53.1437,91.26515286,0.04,2.59,0.09,Well 11
4549.2,108.9223,3297.3555,1954.7958,53.6947,,6.8593,2.731,0.201,Well 4
6925.65,124.13,32634.85,2109.75,49.9419149,89.55079638,0.02,2.69,0.18,Well 8
4736.25,61.02,321.42,19.41,50.09666061,87.74316,0.09,2.66,0.16,Well 8
4123.6392,146.1903,334.3389,24.42832,52.44922577,95.30313218,0.08678,2.55761,0.20659,Well 10
4210.9644,138.1192,407.9496,60.50288,55.80803768,,0.06584,2.63943,0.05979,Well 10
4099.2,84.36,283.29,251.86,50.33716766,89.62125265,0.05,2.63,0.13,Well 12
4788.45,104.85,1531.46,82070.26,,,,,,Well 6
6913.8,131.01,502.61,1568,54.2090659,91.98584709,0.02,2.67,0.26,Well 8
4144.05,151.7473,974.8685,581.3746,53.3089,,4.6438,2.6857,0.1457,Well 4
4944.6,41.64,130.66,30.46,,,,,,Well 9
3421.38,85.4915,493.1656,117.1354,51.63981,90.87879,0.0628,2.7218,0.9883,Well 1
4158.234,98.1662,28.3168,7.706999779,59.82537,110.97782,0.0648,2.6714,0.4135,Well 1
4300.05,98.69,241.23,264.66,,,,,,Well 7
4413.9,108.92,18452.71,28076.01,57.20184,102.0059681,0.06,2.61,0.01,Well 11
6037.05,114.58,1731.02,3227,52.00267792,,0.03,2.67,0.12,Well 8
3274.009,83.979,7406.587,870.832,52.563,91.23,0.131,2.615,0.221,Well 3
3291.078,120.1,1082.299,374.526,53.162,97.029,0.097,2.599,0.069,Well 3
3616.05,84.05,955.09,390.03,54.84904732,84.43216625,0.04,2.65,0.36,Well 12
3620.85,69.06,13.42000008,0.310000002,,,,,,Well 7
3727.95,77.82,455.94,26.58,,,,,,Well 9
4743.9,100.84,195.12,16.82,53.87997479,96.32567102,0.06,2.52,0.69,Well 8
5001.75,118.24,8651.99,32.19,,,,,,Well 6
4294.2,58.62,68.22,42.91,54.92194,99.09433325,0.21,2.5,0.32,Well 11
3887.85,82.67,7855.46,38723.63,,,,,,Well 7
4093.35,83.16,2500.98,34.08,,,,,,Well 9
3779.55,84.37,986.14,1.17,,,,,,Well 9
5265.3,112.7,741.36,6.16,55.44624,99.81018018,0.11,2.52,0.41,Well 11
4519.2696,218.9276733,506.2563171,91.4334259,59.12509537,92.460289,0.079999998,2.575353146,0,Well 5
6372.75,111.09,4260.69,89.75,55.59844661,96.98891276,0.05,2.65,0.15,Well 8
4353.3,92.78,28.06,5.85,,,,,,Well 6
4036.1616,177.0697,1978.4058,15.32849979,52.52143,89.5206,0.0433,2.6299,0.6325,Well 1
3597.45,194.55,1000,332.01,,,,,-0.0125,Well 2
4390.2,123.1,1143.62,6868.09,54.46236,98.90431239,0.06,2.61,0.06,Well 11
3621.6,108.5083,81.279,7.0649,57.3721,,9.8624,2.6635,0.2593,Well 4
5399.7,111.1703,3112.9886,1651.9121,51.0214,,4.6224,2.7485,0.0612,Well 4
4226.3568,136.1204,1570.375,101.7221,54.27716357,98.60076459,0.06792,2.69478,0.1603,Well 10
6809.4,119.68,4361.4,808.19,52.39271813,88.83692024,0.02,2.72,0.09,Well 8
3647.0844,121.6768341,4008.859863,730.3756714,54.96377564,92.43338013,0.100000002,2.626900196,0.104833446,Well 5
3599.0784,205.6215,896.9076,233.821,53.70625,92.9439,0.0463,2.6143,0.4464,Well 1
3515.7,84.12,51.67,2.88,,,,,,Well 9
3582.15,45.52,94.03,1.6,61.68213525,,0.13,2.36,1.27,Well 12
5144.85,51.48,328.54,275.05,59.08377,99.91276171,0.16,2.52,0.09,Well 11
5292.15,119.0171,124.8393,61.2768,55.6784,,12.587,2.6138,0.0456,Well 4
3770.1,102.29,95.01,42.6,,,,,,Well 7
4293.4128,137.134,176.2857971,14.61279964,,,0.1305,2.6429,0.6341,Well 1
4222.8,70.88,82.55,140.84,,,,,,Well 7
3813.048,81.6947,2788.4463,17.32850075,50.1627,88.51528,0.0384,2.7765,0.6954,Well 1
4694.25,99.63,73.11,51.95,,,,,,Well 6
4520.7,109.09,1602.34,736.6,54.59272,97.97267194,0.07,2.61,-0.01,Well 11
5145.45,86.99,1955.17,18062.54,57.38306,98.79778042,0.11,2.54,0.13,Well 11
5069.25,45.73,110.46,131.73,54.11680189,100.574688,0.05,2.64,0.29,Well 8
4019.3976,166.1023,219.3531,5.44912,54.01835255,93.57719475,0.05202,2.67449,0.10273,Well 10
3295.955,111.289,4782.356,316.457,49.729,91.411,0.079,2.636,0.061,Well 3
3882.45,110.861,115.7855,84.2257,,,12.8022,2.6161,0.251,Well 4
4530.5472,90.32526,7240.11,95.36487,54.09397931,90.31141126,0.06085,2.68085,0.15013,Well 10
7281,102.05,536050.6,323.19,,,0.02,2.61,0.06,Well 8
4201.668,98.4183,4017.7405,10.09630013,52.03171,89.57797,0.0728,2.6884,0.34,Well 1
4657.1916,,,,,,,,,Well 5
4740.75,71.93,105.35,28.17,,,,,,Well 9
5106.15,52.93,110.04,215.42,53.39249459,97.02166165,0.05,2.68,0.27,Well 8
4607.1,82.92,960.56,563.61,,,,,,Well 7
6735.3,147.86,1245.68,499.11,51.19072036,86.44694346,0.07,2.69,0.11,Well 8
3821.7348,72.5237,1672.772,11.04829979,51.9457,92.01888,0.0693,2.7155,0.5917,Well 1
4672.5,135.53,7207.84,26582.8,54.55806,89.61402399,0.06,2.63,0.02,Well 11
5085.45,142,160.69,146.69,56.19013118,105.2665537,0.06,2.51,0.41,Well 8
4837.95,42.6,124.12,110.55,57.29688,97.42768215,0.21,2.66,0.17,Well 11
4147.2,174.78,1000,314.44,,,,,,Well 2
7093.8,108.98,91.68,28.16,63.04894311,110.0064869,0.15,2.42,0.29,Well 8
3988.35,73.97,442.17,43646.84,,,,,,Well 7
4486.0464,107.8481369,803.7956543,93.55376434,56.22512817,96.62447357,0.149766669,2.710000038,0.219533131,Well 5
4128.3,194.91,1000,305.68,,,,,,Well 2
3651.15,105.49,432.3900146,4.21,,,,,,Well 6
5997.75,111.04,592.22,685.15,54.78345195,,0.03,2.63,0.57,Well 8
3619.0428,101.6382,321.0636,58.5812,53.18835,92.52061,0.1004,2.6786,0.6926,Well 1
6161.4,102.23,2601.31,60.53,51.38653763,90.9531722,0.03,2.7,0.11,Well 8
4301.55,112.45,183.88,648.86,58.68688,93.446781,0.09,2.6,0.11,Well 11
3806.0376,92.0136,788.6163,17.13610077,53.45757,94.06864,0.0911,2.7313,0.77,Well 1
4122.6,90.06,1016.31,627.01,53.94578346,88.82981924,0.07,2.62,0.13,Well 12
4237.1772,105.9339,891.9382,11.33640003,50.94771,87.32689,0.0597,2.7381,0.389,Well 1
5536.2,106.3109,302023.425,6295.9988,51.4,,2.9065,2.7152,0.1723,Well 4
3539.7,63.21,599.27,12.9,,,,,,Well 9
4725.7716,113.7036,19321.28,218.1498,51.16392213,89.31612564,0.04419,2.70404,0.06293,Well 10
7254.9,104.87,293084.4,335.13,51.90710017,88.41677299,0.03,2.69,0.13,Well 8
4181.1,81.95,1766.12,653.27,53.08583517,96.70873123,0.07,2.62,0.11,Well 12
4023.0552,147.2900543,10792.43945,84.8347168,51.73716736,90.31638336,0.109999999,2.662626743,0.077879749,Well 5
4185.15,160.73,1541.45,49.21,,,,,,Well 9
4187.1,52.58,659.71,502.09,55.71056247,93.01088244,0.12,2.59,0.11,Well 12
3259.074,65.173,0.143000007,0.127,76.337,149.68,0.483,1.914,3.014,Well 3
3928.35,109.2858,3643.0772,884.412,,,4.0473,2.7331,0.2857,Well 4
4770.45,44.9669,200.3401,159.7598,,,13.4042,2.6859,0.2574,Well 4
3667.65,82.35,50.56000137,28.23999977,,,,,,Well 7
4565.55,131.69,1577.56,361.71,56.89383,97.46340252,0.06,2.55,0.1,Well 11
3881.25,77.85,427,1.25,,,,,,Well 9
4251.8076,252.2782,50000,2029.367,50.33985359,87.92500906,0.03723,2.56111,0.02172,Well 10
3405.15,63.01,220.1,55.03,,,,,,Well 2
3911.346,75.52493286,652.571167,28.98842049,57.79904938,100.0833435,0.209999993,2.543593407,0.183593556,Well 5
4291.584,137.134,176.2857971,14.61279964,,,0.1305,2.6429,0.5361,Well 1
6179.4,143.14,2566.95,10953.31,50.84813131,89.1608085,0.01,2.75,0.17,Well 8
4956.75,77.54,157.99,81.82,,,,,,Well 9
5494.2,98.74,898.91,43.12,61.03812,,0.07,2.59,0.16,Well 11
4651.65,72.72,70.73,12.32,49.17816604,95.69653417,0.06,2.68,0.14,Well 8
4462.5,48.14,101.55,121.93,56.59159,100.7190507,0.22,2.54,0.22,Well 11
5671.95,115.8469,6031.3157,2409.7056,52.7024,,1.1378,2.7888,0.5587,Well 4
4737.0492,119.9276,26893.66,115.3243,51.18425973,86.71713265,0.01865,2.62434,0.03739,Well 10
4479.45,61.74,436.96,269.99,,,,,,Well 7
3895.5,115.4381,564.0253,423.709,,,4.0111,2.7236,0.2213,Well 4
4237.6344,127.9807663,97.92420197,27.27196693,59.24154282,100.7726364,0.129999995,2.519999981,0.094133437,Well 5
7058.7,127.85,105.17,50.16,54.89222681,118.8662132,0.08,2.54,0.21,Well 8
6656.1,110.72,118.88,58.35,59.84482986,100.2940305,0.07,2.53,0.19,Well 8
4520.85,55.5,145.36,169.57,50.42097041,93.09636252,0.01,2.75,0.02,Well 8
4710.45,79.31,2468.84,11.94,,,,,,Well 9
4889.754,90.47706,1588.996,56.85131,53.39569104,93.30374738,0.09672,2.68474,0.08822,Well 10
4712.25,33.43,5737.4,850.19,49.7230999,,0.07,2.76,0.11,Well 8
4344.75,85.07,191.73,113.61,,,,,,Well 7
4131.15,145.11,4446.49,33627.88,53.12748,94.31928869,0.03,2.66,0.05,Well 11
4014.15,89.58,2467,1430.57,56.61932016,93.04415155,0.04,2.64,0.15,Well 12
3946.5,135.17,1001.63,18094.45,52.51295,92.5568484,0.03,2.67,0.05,Well 11
4777.95,68.7509,52.832,41.3773,52.8176,,18.2561,2.6956,0.5443,Well 4
3991.35,86,652.54,77.25,,,,,,Well 6
4093.35,114.0618,1975.5211,390.3539,50.587,,4.1334,2.754,0.0442,Well 4
3718.8,74.78,2678.23,40.97,,,,,,Well 9
3745.65,128.6,35417.55,2479.86,53.23881,100.1449962,0.03,2.65,0.17,Well 11
3617.85,51.58,0.100000001,0.100000001,,,,,,Well 6
4341.15,111.34,232.42,84.31,,,,,,Well 2
3673.95,27.56,73.08,8.01,,,,,,Well 9
3641.25,99.41,867.6900024,166718.9,,,,,,Well 6
3657.905,67.963,3387.035,296.254,54.227,102.323,0.178,2.603,0.567,Well 3
4695.45,105.15,817.53,173.36,,,,,,Well 6
7151.1,111.98,11066.93,448.11,53.7030816,89.67509874,0.04,2.65,0.15,Well 8
5352.6,77.7,746.67,648.92,58.33582,103.4055537,0.13,2.44,0.1,Well 11
3636.9,81.24,736.14,309.94,55.52498554,89.61674247,0.03,2.66,0.13,Well 12
5657.85,102.96,370.19,31.11,55.03708165,,0.05,2.72,0.01,Well 8
4078.224,,1242.642,23.123,,,,,,Well 3
4293.6,85.04,59.55,56.11,55.68551,99.50399399,0.21,2.49,0.28,Well 11
4571.1,50.13,1251.15,43595.74,49.18577002,,0.09,2.79,0.13,Well 8
5138.1,,,,,,,,,Well 6
5395.2,68.96,14961.99,5913.63,51.49924571,,0.03,2.71,0.11,Well 8
4745.25,116.14,1663.87,306.56,53.07452483,93.23351669,0.03,2.61,0.01,Well 8
4297.9848,137.134,176.2857971,14.61279964,,,0.1305,2.6429,0.6341,Well 1
3291.23,119.162,1376.454,401.401,52.886,95.507,0.093,2.606,0.053,Well 3
5135.7,95,274.28,76.51,,,,,,Well 6
4380.45,66.99,776.38,321.95,,,,,,Well 7
4058.7,28.07,50.48,12.11,59.61464,118.3496505,0.24,2.5,0.36,Well 11
4322.7,149.78,1039.94,2487.5,58.10768,93.72459341,0.06,2.6,0.04,Well 11
5515.05,99.5165,5422.4556,800.6071,51.0659,,8.7993,2.7323,0.1151,Well 4
5836.2,133.68,2485.55,64.85,51.22630187,,0.02,2.72,0.08,Well 8
6937.8,114.26,807.33,169.88,51.72534609,90.3559826,0.03,2.64,0.2,Well 8
3981.3,28,90.82,101.9,56.44556,108.082505,0.19,2.59,0.14,Well 11
5112.15,,,,,,,,,Well 9
4548.6828,91.65356,489.4366,0.1,54.89622655,93.02434858,0.10517,2.73324,0.31189,Well 10
5046.75,70.47,3214.05,39.21,,,,,,Well 9
3889.5,68.42,105.52,1.07,,,,,,Well 9
5161.95,94.09,6890.6,5357.95,53.42195892,,0.04,2.6,0.14,Well 8
4459.8,116.6615,540.1985,439.0212,49.3436,,5.7714,2.7255,0.1585,Well 4
3698.85,67.23,528.06,41.88,,,,,,Well 9
4472.0256,157.9553,659.1633,164.6074,54.46919491,91.8781658,0.03902,2.66528,0.09127,Well 10
4371.1368,88.85355,38.40354,0.1,59.21443018,109.958676,0.11339,2.66096,0.18032,Well 10
3750.3,89.67,1294.62,544.7,55.15750499,88.6965816,0.04,2.64,0.13,Well 12
3953.25,113.69,8236.86,19776.94,54.12098,,0.04,2.68,0.06,Well 11
3596.85,51.18,104.5,7.22,52.90586294,,0.16,2.56,0.46,Well 12
4106.25,132.4313,13098.4487,612.7563,48.3635,,4.508,2.7371,0.2564,Well 4
3401.7,64.22,176.02,64.87,,,,,0.379,Well 2
3745.535,165.488,1097.223,230.93,59.254,,0.129,2.531,0.167,Well 3
6567.3,41.24,79.88,17.69,60.58870261,114.8606157,0.13,2.69,0.23,Well 8
3957.9,73.03,199.76,1.49,,,,,,Well 9
3606.3,67.98,3893.14,50000,,,,,,Well 9
4251.3504,253.7836,50000,2029.379,50.44005506,87.61161388,0.03574,2.54592,-0.01372,Well 10
3594.9,189.03,1000,281.72,,,,,-0.0125,Well 2
4041.191,139.718,3508.012,317.185,52.163,97.665,0.072,2.368,-1.882,Well 3
6960.75,112.89,6137.88,205.22,50.81120432,89.40887362,0.03,2.62,0.28,Well 8
4274.85,107.24,101.47,151.59,,,,,,Well 6
4918.95,48.86,1040.75,560.94,50.33560097,90.74335874,0.05,2.69,1.1,Well 8
5396.7,67.72,37654.81,105.03,52.87079629,,0.03,2.66,0.23,Well 8
5241.45,83.44,455.97,298.65,51.87171497,,0.05,2.51,0.13,Well 8
4271.25,103.07,56.09000015,1175.660034,58.18328131,105.638502,0.23,2.43,0.3,Well 8
3918.661,57.013,209.019,46.076,60,,0.188,2.237,-0.985,Well 3
3724.5,97.6894,750.9046,190.0142,51.4613,,5.2179,2.7161,0.2431,Well 4
3705.45,188.28,611.69,348.68,,,,,,Well 2
4617.6,111.2939,1353.3993,925.3442,51.0521,,5.0548,2.7031,0.2924,Well 4
3739.5,80.28,190.78,10.02,,,,,,Well 9
6364.95,133.13,220.98,208.25,54.58963622,96.42889165,0.07,2.56,0.17,Well 8
4695,56.28,82.18,22.05,50.84279143,94.91022567,0.08,2.73,0.06,Well 8
5185.65,107.13,1015.18,449.59,60.6566,96.72988617,0.08,2.53,0.21,Well 11
3777.75,88.6231,321.0194,252.7707,46.5771,,4.9287,2.7327,0.3,Well 4
3667.8,79.6,98.32,4.11,,,,,,Well 9
3650.55,104.8857,1073.3502,234.8919,52.2208,,4.9181,2.708,0.1811,Well 4
5947.8,99.04,1118.92,2294.9,52.60108029,,0.03,2.64,0.18,Well 8
5062.35,98.93,3261.22,28693.35,,,,,,Well 6
3704.25,97.2467,637.0428,133.5096,56.3904,,3.2468,2.6493,0.1883,Well 4
5269.95,123.8049,805.4223,5218.1562,48.1577,,2.9449,2.7422,0.3246,Well 4
4436.25,112.15,5398.62,3304.27,52.23339057,,0.06,2.66,0.21,Well 8
6315.75,93.61,244.94,17.35,55.61259908,96.39950008,0.05,2.64,0.14,Well 8
4104.75,101,61.82,41.57,,,,,,Well 2
4715.25,44.63,398.92,499.48,48.54200345,,0.05,2.76,0.06,Well 8
3941.2164,83.29366303,3194.368408,61.51189804,53.68693924,91.62506104,0.129999995,2.708933353,0.218933359,Well 5
3657.4476,92.4245,237.7433,87.3544,55.38672,96.63039,0.111,2.6134,1.0793,Well 1
4541.6724,71.44833374,208.8988342,48.10017014,54.57117462,88.38276672,0.128166661,2.653666735,0.125500307,Well 5
4628.7,192.6,609.9,175.59,,,,,,Well 6
3397.758,43.1813,0.0054,0.0221,53.92861,91.41297,0.1808,4.6282,0.6046,Well 1
3638.855,167.27,6246.743,833.677,53.084,100.778,0.078,2.517,0.851,Well 3
5011.0644,84.63248,27154.99,75.14969,51.72735226,86.8658584,0.05001,2.71997,0.07446,Well 10
6347.55,97.44,98.48,31.33,59.53346766,103.2832609,0.06,2.64,0.1,Well 8
5106.6,78.56,1936.87,1766.05,,,,,,Well 6
4960.05,54.19,71.92,2.45,56.6448743,108.6707821,0.17,2.48,0.49,Well 8
4394.1,57.18,50.45,22.34,,,,,,Well 9
4026.75,74.3,437.47,21.57,,,,,,Well 9
3828.9,87.87,6478.86,30.51,,,,,,Well 7
3427.95,174.97,577.23,189.18,,,,,0.4574,Well 2
4239.6,46.37,154.23,60.45,,,,,,Well 7
3739.5,182.47,1000,516.9,,,,,,Well 2
4806,66.4,10868.48,18.98,,,,,,Well 9
4730.85,104.4239,198.9952,159.4657,51.8412,,6.0968,2.7237,0.1388,Well 4
4300.05,43.35,71.76,21.2,,,,,,Well 6
5005.2732,88.12404,820.4524,0.1,55.57716041,93.18131583,0.08374,2.66633,0.17233,Well 10
5343.45,99.11,6474.24,21228.08,53.20511,94.25703386,0.12,2.49,0.09,Well 11
4107.3324,162.3577,7787.67,126.1087,48.87480825,86.18848454,0.04466,2.63276,0.00334,Well 10
4709.7,67.4,1035.76,12.17,,,,,,Well 9
5085.75,88.17,4962.63,59.85,,,,,,Well 9
5527.35,104.2,679.54,192.41,55.76567811,97.76847764,0.04,2.61,0.1,Well 8
4443.45,55.42,1589.11,838.38,,,,,,Well 7
6802.95,162.52,288.66,682.52,53.07553788,92.86740748,0.02,2.66,0.07,Well 8
4153.65,66.3,1421.42,106013.1,,,,,,Well 7
3594,193.62,905.19,181.29,,,,,-0.0125,Well 2
4422.648,87.16539002,1201.325317,45.45323181,55.24858093,92.37793732,0.133206666,2.686413288,0.136793122,Well 5
4338.45,78.98,48.42,66.56,54.62039,97.07074352,0.24,2.49,0.27,Well 11
4183.35,70.19,815.03,53.48,,,,,,Well 9
3809.8476,78.2746,3595.1309,18.81170082,51.39992,88.55147,0.0766,2.6728,0.8989,Well 1
4705.65,125.33,806.68,129.65,53.23452,91.75519879,0.07,2.52,0.21,Well 11
3608.55,125.59,1568.4,8465.12,52.83897,88.53208816,0.03,2.68,0.17,Well 11
4940.4,97.57,1073.77,194.58,,,,,,Well 6
5548.8,97,113.3,48.01,53.31632392,92.42775496,0.04,2.56,0.17,Well 8
3929.25,80.42,266.35,125.02,55.38036438,90.79655507,0.12,2.44,0.13,Well 12
4344.9,108.45,1058.62,3213.38,,,,,,Well 6
3487.8264,106.2947,1632.5701,128.1157,52.5944,91.13094,0.0836,2.7141,0.8989,Well 1
4446.1176,179.3601,1287.666,146.7103,53.07060491,93.01533071,0.03999,2.60139,0.15762,Well 10
7178.4,280.59,2191.31,460.31,52.51215543,89.3917589,0.04,2.62,0.16,Well 8
4244.25,229.4,1000,745.73,,,,,,Well 2
4784.4,69.86,4039.58,28.31,,,,,,Well 9
4108.2468,113.8447037,6851.462402,63.73839951,54.56430435,94.13450623,0.126873329,2.816873312,0.284366459,Well 5
4494.6,78.11,797.95,2486.56,52.75618023,96.25777756,0.05,2.72,0.09,Well 8
5728.5,145.81,658.43,81.32,54.31986963,,0.01,2.68,0.14,Well 8
4459.2,96.73,342.71,35.91,,,,,,Well 9
3759.6,82.8,149.14,0.87,,,,,,Well 9
3580.8,103.82,133.69,1,58.80552504,,0.2,2.29,1.4,Well 12
6257.85,114.92,1561.96,5085.34,51.83553377,89.90013772,0.02,2.79,0.11,Well 8
4798.95,90.49,2717.6,1051.17,57.38979,96.41128916,0.07,2.58,0.1,Well 11
4273.5,88.46,1490.41,53.92,,,,,,Well 9
3357.372,97.663,148.193,45.055,57.657,,0.183,2.509,0.211,Well 3
3975.75,61.25,2153.69,4.15,,,,,,Well 9
4066.05,82.11,529.38,110.53,,,,,,Well 7
4063.289,,522.849,138.329,55.056,98.42,,2.286,-2.379,Well 3
4269.6384,156.5132,23991.09,219.4928,52.20898094,,0.03975,2.64505,0.02814,Well 10
3882.75,96.2,3725.43,2173.3,51.03813869,92.03091184,0.03,2.69,0.23,Well 12
4735.05,88.9739,221.8728,134.4788,54.4447,,6.5112,2.7161,0.2065,Well 4
3673.2972,109.6175537,1928.295166,352.8533325,55.09816361,94.317482,0.119999997,2.644053459,0.158646911,Well 5
5051.4,69.93,1873.89,50.74,,,,,,Well 9
4701.45,80.55,12573.32,16.25,,,,,,Well 9
4385.7672,267.1046,272.1395,75.37924,59.30588193,,0.03807,2.57875,0.10696,Well 10
3833.622,226.132,1034.092,211.272,57.403,,0.043,2.553,0.035,Well 3
4534.65,94.7,576.05,411.87,,,0.03,2.68,0.08,Well 12
4361.7,,100.88,55.8,,,,,,Well 2
3823.8,78.84,276.0599976,1.39,,,,,,Well 6
4984.242,154.3879,50000,31.77197,55.20300349,95.3100221,0.09194,2.61523,0.07039,Well 10
5110.8,109.2895,397.4802,4.1111,52.5368,,3.6266,2.5988,0.7807,Well 4
4172.55,175.01,191.47,165,,,,,,Well 2
4923.15,68.6,8922.1,123.18,,,,,,Well 9
5908.5,178.44,1151.01,80.44,55.04895635,,0.02,2.71,0.06,Well 8
3789.121,164.664,6490.522,229.582,54.871,,0.075,2.602,-0.063,Well 3
5363.1,116.484,233.8757,286.4228,53.6834,,7.1013,2.7399,0.1555,Well 4
4654.1436,85.23971,811.0242,107.4376,51.93395242,93.02271908,0.08142,2.62642,0.03253,Well 10
4006.35,91.67,854.25,2610.39,52.98569,90.63209892,0.09,2.53,0.12,Well 11
5122.926,61.17828,311.1245,21.18981,57.2785544,96.96898971,0.13806,2.69537,0.19477,Well 10
4343.1,94.72,9000,5214.84,49.80568126,90.70978462,0.03,2.65,0.08,Well 12
4667.7,70.7,205.12,15.15,,,,,,Well 9
3628.5,305.75,1000,221.72,,,,,-0.0125,Well 2
4411.5,101.72,4809.75,480.42,52.31791079,99.24951997,0.07,2.53,0.36,Well 12
4352.4,62.29,610.82,160.73,,,,,,Well 7
4096.8168,104.7844772,6518.616699,53.64022446,54.56201172,92.87949371,0.159999996,2.676620007,0.152253419,Well 5
5047.35,89.65,3335.02,14.63,,,,,,Well 6
4883.4,70.53,4012.66,47.85,,,,,,Well 9
4054.35,87.43,420.78,5038.07,,,,,,Well 7
7123.35,211.62,348.53,251.46,52.97495991,89.87097882,0.03,2.63,0.2,Well 8
3304.1844,23.6697,0.0057,0.0208,,,0.3462,4.6288,0.6169,Well 1
6137.7,114.74,455.68,17.05,51.34852408,89.83840094,0.02,2.76,0.22,Well 8
